ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091703SN,AGAP000723,13142832,13150270,0,0
X,EOG091703QS,AGAP000724,13154935,13156918,0,0
X,EOG091706G3,AGAP000725,13159583,13160697,0,0
X,EOG091707HS,AGAP000728,13240275,13249547,0,0
X,EOG091703CO,AGAP000732,13402820,13404913,0,0
X,EOG091706K8,AGAP000733,13412128,13413479,0,0
X,EOG091706NE,AGAP000734,13417984,13420093,0,0
X,EOG09170712,AGAP000736,13432331,13433400,0,0
X,EOG091705LA,AGAP000737,13437823,13440117,0,0
X,EOG091707K3,AGAP000738,13457281,13458634,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917086C,AGAP013022,14833663,14836326,0,0
X,EOG09170823,AGAP000809,14838408,14839157,0,0
X,EOG091705M1,AGAP000812,14888685,14897240,0,0
X,EOG091708ON,AGAP000813,14912392,14913076,0,0
X,EOG091704HO,AGAP000814,14915762,14918629,0,0
X,EOG091701K3,AGAP000815,14937399,14948907,0,0
X,EOG0917077A,AGAP000816,15007941,15008906,0,0
X,EOG091706IG,AGAP012997,15160656,15161447,0,0
X,EOG091703DM,AGAP000818,15240763,15242715,0,0
X,EOG09170564,AGAP000819,15252295,15254168,0,0
X,EOG091708T9,AGAP000820,15282116,15283170,0,0
X,EOG0917063O,AGAP000821,15317423,15318403,0,0
X,EOG091708AZ,AGAP000822,15319714,15320834,0,0
X,EOG091707D5,AGAP000823,15327701,15332442,0,0
X,EOG091704KT,AGAP000824,15336624,15339248,0,0
X,EOG091703L2,AGAP000825,15343949,15345449,0,0
X,EOG091701W9,AGAP000826,15348743,15352888,0,0
X,EOG0917004Y,AGAP000829,15355950,15364183,0.827,0
X,EOG091705WI,AGAP000830,15367594,15371044,0,0
X,EOG091705VD,AGAP000831,15375455,15376480,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170905,AGAP013093,18805653,18806271,0,0
X,EOG09170352,AGAP000981,18819603,18821904,0,0
X,EOG091703RJ,AGAP000982,18825043,18829953,0.928,0
X,EOG09170110,AGAP000983,18833751,18836996,0,0
X,EOG091704J2,AGAP000985,18919009,18924434,0,0
X,EOG091707AN,AGAP000986,18926157,18929877,0,0
X,EOG091701WD,AGAP000987,18933932,18935100,0,0
X,EOG091706XJ,AGAP000989,18943236,18946249,0,0
X,EOG091700XL,AGAP000990,18948973,18955677,0.73,0
X,EOG091704U0,AGAP000991,18974211,18975512,0,0
X,EOG09170676,AGAP000992,18978097,18979392,0,0
X,EOG091703CX,AGAP000994,18982957,18984743,0,0
X,EOG091709DY,AGAP000995,18984837,18985474,0,0
X,EOG091702JN,AGAP000998,19000322,19100363,0,0
X,EOG091700XZ,AGAP001004,19057427,19061021,0,0
X,EOG091708JH,AGAP013024,19090444,19091082,0,0
X,EOG091701J0,AGAP001005,19092108,19095128,0.84,0
X,EOG09170ABO,AGAP013460,19098233,19098574,0,0
X,EOG09170AWF,AGAP001006,19098866,19099144,0,0
X,EOG091705FR,AGAP013251,19106661,19107527,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917081C,AGAP001007,19110768,19111448,0,0
X,EOG091700P4,AGAP001008,19111845,19113372,0,0
X,EOG091704OW,AGAP001009,19113598,19115112,0,0
X,EOG091704UH,AGAP013526,19115743,19117278,0,0
X,EOG091701BI,AGAP001010,19263984,19269266,0,0
X,EOG091700TH,AGAP001011,19351531,19355398,0,0
X,EOG091705YY,AGAP001012,19361656,19362964,0,0
X,EOG0917003H,AGAP001015,19495565,19526057,0,0
X,EOG091703B7,AGAP001018,19571836,19573861,0,0
X,EOG091701DE,AGAP001019,19576761,19580329,0,0
X,EOG091700YB,AGAP001021,19597324,19604130,0,0
X,EOG0917035S,AGAP001022,19629896,19640578,0,0
X,EOG091708Z5,AGAP001023,19655029,19658201,0,0
X,EOG091708TH,AGAP001024,19665565,19666071,0,0
X,EOG091703PR,AGAP001025,19714907,19718133,0,0
X,EOG091704DW,AGAP001026,19721522,19722826,0.829,0
X,EOG091703I5,AGAP001027,19726928,19731226,0,0
X,EOG091701BU,AGAP001029,19765604,19769651,0,0
X,EOG091706N5,AGAP001030,19774123,19775729,0.26,0
X,EOG0917082J,AGAP001031,19776387,19778243,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091704RR,AGAP001032,19781725,19784796,0,0
X,EOG0917054Q,AGAP001033,19814213,19815408,0.272,0
X,EOG091704WP,AGAP001034,19832786,19834953,0,0
X,EOG091700A7,AGAP001035,19923244,19929520,0,0
X,EOG091705EJ,AGAP001036,19936179,19937258,0,0
X,EOG091702A6,AGAP001037,19938858,19940940,0,0
X,EOG091703JX,AGAP001038,19963919,19965530,0,0
X,EOG091702MF,AGAP001039,20009873,20017250,0,0
X,EOG091709IG,AGAP001040,20052172,20053063,0,0
X,EOG091705U9,AGAP001041,20061693,20062847,0.355,0
X,EOG09170729,AGAP001042,20063196,20064072,0.269,0
X,EOG091701TA,AGAP001043,20109548,20157977,0,0
X,EOG09170690,AGAP001044,20161578,20162647,0.305,0
X,EOG09170561,AGAP001045,20172821,20174164,0.283,0
X,EOG091708A6,AGAP013126,20358718,20359218,0,0
X,EOG0917023T,AGAP001046,20392368,20415666,0,0
X,EOG091705EG,AGAP001047,20424453,20427491,0,0
X,EOG0917046B,AGAP001048,20604953,20748760,0,0
X,EOG091701I1,AGAP001050,20944446,20955989,0,0
X,EOG091704H9,AGAP001051,20951188,20953302,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091700O3,AGAP000075,1247090,1251709,0,4.05430486519048e-09
X,EOG091704K2,AGAP000078,1264727,1266777,0,4.05430486519048e-09
X,EOG091705N8,AGAP000079,1269384,1270433,0,4.05430486519048e-09
X,EOG0917058K,AGAP000080,1283384,1373662,0,4.05430486519048e-09
X,EOG091701TM,AGAP000081,1418822,1421698,0,4.05430486519048e-09
X,EOG091702KR,AGAP000082,1424384,1426509,0,4.05430486519048e-09
X,EOG091707L2,AGAP000083,1428544,1429315,0,4.05430486519048e-09
X,EOG091707U0,AGAP000085,1433119,1435484,0,4.05430486519048e-09
X,EOG091709BS,AGAP013099,1494724,1495941,0,4.05430486519048e-09
X,EOG091700F1,AGAP000090,1521813,1527203,0,4.05430486519048e-09
X,EOG091704XK,AGAP000091,1532552,1533804,0,4.05430486519048e-09
X,EOG091706BH,AGAP000092,1537790,1538972,0,4.05430486519048e-09
X,EOG091709EK,AGAP000093,1542045,1543016,0.67,4.05430486519048e-09
X,EOG091709CE,AGAP013034,1545481,1546081,0,4.05430486519048e-09
X,EOG0917063I,AGAP000094,1548193,1549202,0,4.05430486519048e-09
X,EOG09170182,AGAP000095,1550367,1558031,0,4.05430486519048e-09
X,EOG09170BLS,AGAP000096,1565828,1566134,0,4.05430486519048e-09
X,EOG091705RL,AGAP000097,1574720,1576092,0,4.05430486519048e-09
X,EOG091702DX,AGAP000098,1578806,1580422,0,4.05430486519048e-09
X,EOG091701WZ,AGAP000099,1609322,1620721,0,4.05430486519048e-09
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917030I,AGAP000269,4978232,4981231,0,0.0263964152041921
X,EOG0917068K,AGAP000270,4983591,4984862,0,0.0263964152041921
X,EOG091700XB,AGAP000271,4987361,4991997,0,0.0263964152041921
X,EOG091708U6,AGAP000272,4994678,4995298,0,0.0263964152041921
X,EOG0917008G,AGAP000273,4997982,5005742,0,0.0263964152041921
X,EOG0917090T,AGAP000274,5006238,5006775,0,0.0263964152041921
X,EOG091706B5,AGAP000277,5028370,5031736,0,0.0263964152041921
X,EOG091709Y0,AGAP000278,5035500,5035999,0,0.0263964152041921
X,EOG0917024B,AGAP000280,5040487,5042835,0.595,0.0263964152041921
X,EOG0917078O,AGAP000281,5046312,5068835,0,0.0263964152041921
X,EOG091704BO,AGAP000283,5109872,5111658,0,0.0263964152041921
X,EOG09170448,AGAP000284,5112278,5114747,0,0.0263964152041921
X,EOG0917050Q,AGAP000285,5115540,5118488,0,0.0263964152041921
X,EOG09170458,AGAP000286,5120385,5122405,0,0.0263964152041921
X,EOG091704NH,AGAP000287,5122419,5123479,0,0.0263964152041921
X,EOG091705DS,AGAP000288,5125072,5126204,0,0.0263964152041921
X,EOG091705T0,AGAP000289,5127465,5128525,0,0.0263964152041921
X,EOG091703FR,AGAP000290,5130426,5139356,0,0.0263964152041921
X,EOG091704K4,AGAP000291,5134178,5135640,0,0.0263964152041921
X,EOG091702UN,AGAP000292,5149107,5160081,0,0.0263964152041921
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170836,AGAP000316,5543786,5544442,0,0
X,EOG091707KM,AGAP000317,5610066,5616769,0,0
X,EOG0917026E,AGAP000320,5680966,5695273,0,0
X,EOG091702F6,AGAP000321,5706423,5711189,0,0
X,EOG091708W5,AGAP013441,5714869,5717258,0,0
X,EOG09170776,AGAP000322,5719913,5720938,0,0
X,EOG091700EA,AGAP000323,5721025,5732100,0,0
X,EOG091707ZE,AGAP000324,5733436,5734476,0,0
X,EOG091704QF,AGAP013047,5737242,5739184,0,0
X,EOG0917033H,AGAP000325,5743807,5746073,0,0
X,EOG0917063F,AGAP000326,5748669,5749661,0,0
X,EOG091703XK,AGAP000327,5752143,5754950,0,0
X,EOG091706MV,AGAP000328,5759812,5762201,0,0
X,EOG091702ES,AGAP000329,5774401,5780662,0,0
X,EOG091706JZ,AGAP000330,5784283,5786288,0,0
X,EOG091700AF,AGAP000332,5847055,5855368,0.901,0
X,EOG091705SV,AGAP000334,5859272,5862330,0,0
X,EOG091704W5,AGAP000336,5869340,5873103,0,0
X,EOG091700UR,AGAP000337,5877657,5881530,0,0
X,EOG091708ZG,AGAP000338,5884689,5885346,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702O9,AGAP000365,6766782,6768196,0,0
X,EOG091708W9,AGAP000366,6771370,6771729,0,0
X,EOG0917001Y,AGAP000368,6777394,6802684,0,0
X,EOG091703X7,AGAP000369,6791093,6793207,0.823,0
X,EOG0917030E,AGAP000372,6807972,6813218,0,0
X,EOG0917091Y,AGAP000375,6864496,6865545,0,0
X,EOG091702S9,AGAP000376,6869878,6872834,0,0
X,EOG0917033Z,AGAP000377,6873929,6876076,0,0
X,EOG091704SJ,AGAP000378,6881545,6891611,0,0
X,EOG091704EP,AGAP000379,6897856,6899358,0,0
X,EOG091702AS,AGAP000380,6905029,6920913,0,0
X,EOG09170C23,AGAP000382,6943073,6944078,0,0
X,EOG091709IZ,AGAP013067,6949971,6953980,0,0
X,EOG091705ZW,AGAP000383,6974259,7037977,0,0
X,EOG091700HF,AGAP000384,7063083,7070395,0,0
X,EOG091701UK,AGAP000385,7075409,7082684,0,0
X,EOG091701Z6,AGAP000386,7083142,7096399,0,0
X,EOG091703I6,AGAP000388,7118528,7120376,0,0
X,EOG09170064,AGAP000389,7124538,7145292,0,0
X,EOG091702PM,AGAP000391,7185243,7188050,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917002D,AGAP000443,7797031,7815108,0,0
X,EOG0917051O,AGAP000444,7822875,7823977,0,0
X,EOG0917052X,AGAP000445,7834240,7835573,0,0
X,EOG091701T7,AGAP000446,7840900,7843485,0,0
X,EOG091702N4,AGAP000447,7850066,7854150,0,0
X,EOG091706AC,AGAP000448,7854205,7855196,0,0
X,EOG091700A4,AGAP013275,7860156,7871725,0,0
X,EOG09170782,AGAP000456,7924267,7926877,0,0
X,EOG091707JF,AGAP000457,7931088,7934574,0,0
X,EOG091702XG,AGAP000454,7936104,7938841,0.778,0
X,EOG091702SQ,AGAP000458,7945988,7947791,0,0
X,EOG0917054B,AGAP000460,7957856,7962564,0,0
X,EOG0917005A,AGAP000461,7976853,8003775,0,0
X,EOG091707MP,AGAP000462,8017977,8020420,0,0
X,EOG09170184,AGAP000463,8024933,8035855,0,0
X,EOG091702B9,AGAP000466,8049063,8054137,0,0
X,EOG091707WM,AGAP000469,8098468,8102477,0,0
X,EOG0917078Z,AGAP000470,8105454,8109526,0,0
X,EOG091701G7,AGAP000472,8124550,8133009,0,0
X,EOG091704F2,AGAP000473,8188246,8189818,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917047A,AGAP000591,10547793,10588150,0,0.00634107796022137
X,EOG091705NM,AGAP000592,10596329,10603998,0,0.00634107796022137
X,EOG091706EE,AGAP013410,10638144,10640054,0,0.00634107796022137
X,EOG091703H9,AGAP000594,10643530,10645160,0,0.00634107796022137
X,EOG0917070J,AGAP000598,10676788,10677676,0,0.00634107796022137
X,EOG091703CN,AGAP000599,10680475,10681988,0,0.00634107796022137
X,EOG091703B9,AGAP000601,10694514,10696622,0,0.00634107796022137
X,EOG09170BM7,AGAP013348,10699722,10700102,0,0.00634107796022137
X,EOG091700N4,AGAP000602,10709824,10717178,0,0.00634107796022137
X,EOG09170AW5,AGAP000603,10719577,10720090,0,0.00634107796022137
X,EOG09170AKY,AGAP000604,10722026,10722444,0,0.00634107796022137
X,EOG0917069J,AGAP000606,10929172,11101428,0,0.00634107796022137
X,EOG091705UA,AGAP000607,11074262,11075440,0,0.00634107796022137
X,EOG091700FB,AGAP000609,11075771,11076976,0,0.00634107796022137
X,EOG0917054M,AGAP000611,11079041,11080288,0,0.00634107796022137
X,EOG091702C7,AGAP000614,11191463,11196870,0.605,0.00634107796022137
X,EOG091701VU,AGAP000615,11202832,11206994,0,0.00634107796022137
X,EOG091704BD,AGAP000616,11207888,11209171,0,0.00634107796022137
X,EOG0917084P,AGAP000617,11211731,11214299,0,0.00634107796022137
X,EOG091708V5,AGAP000618,11214787,11215532,0,0.00634107796022137
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091705CG,AGAP000619,11219754,11222619,0,0
X,EOG091703RC,AGAP000620,11229300,11231403,0,0
X,EOG091704A0,AGAP000621,11233957,11236530,0,0
X,EOG091705QR,AGAP000622,11242445,11252784,0,0
X,EOG091701GD,AGAP000623,11255398,11258226,0,0
X,EOG09170B97,AGAP000624,11260720,11261142,0,0
X,EOG091704PL,AGAP000625,11264037,11267188,0,0
X,EOG091708F2,AGAP000626,11272364,11278512,0,0
X,EOG091709ZZ,AGAP000628,11306055,11306765,0,0
X,EOG091701VW,AGAP000629,11320153,11323879,0.383,0
X,EOG091700BH,AGAP000630,11335152,11352646,0,0
X,EOG091700IT,AGAP000631,11356872,11361245,0,0
X,EOG091701DZ,AGAP000634,11376128,11379341,0,0
X,EOG0917005I,AGAP000635,11387693,11397817,0,0
X,EOG09170ACP,AGAP000636,11400325,11401076,0.763,0
X,EOG09170214,AGAP000637,11407473,11411712,0,0
X,EOG091707TS,AGAP000638,11413679,11414777,0,0
X,EOG0917075V,AGAP000639,11415445,11488785,0,0
X,EOG091701YV,AGAP000640,11416806,11417810,0,0
X,EOG0917059S,AGAP000642,11422726,11423559,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091702HZ,AGAP000714,12757892,12760135,0.783,0
X,EOG091703RR,AGAP013520,12767186,12769138,0,0
X,EOG091700WD,AGAP013172,12771474,12773520,0,0
X,EOG09170A9V,AGAP013040,12801701,12802804,0,0
X,EOG091705I3,AGAP000715,12859844,12886948,0,0
X,EOG091702P8,AGAP000717,13042760,13046835,0,0
X,EOG091702DR,AGAP000718,13057069,13066946,0,0
X,EOG0917047K,AGAP000719,13067687,13073294,0,0
X,EOG091700N3,AGAP000720,13096618,13124464,0,0
X,EOG091705GG,AGAP000721,13134120,13136720,0,0
X,EOG091703SN,AGAP000723,13142832,13150270,0,0
X,EOG091703QS,AGAP000724,13154935,13156918,0,0
X,EOG091706G3,AGAP000725,13159583,13160697,0,0
X,EOG091707HS,AGAP000728,13240275,13249547,0,0
X,EOG091703CO,AGAP000732,13402820,13404913,0,0
X,EOG091706K8,AGAP000733,13412128,13413479,0,0
X,EOG091706NE,AGAP000734,13417984,13420093,0,0
X,EOG09170712,AGAP000736,13432331,13433400,0,0
X,EOG091705LA,AGAP000737,13437823,13440117,0,0
X,EOG091707K3,AGAP000738,13457281,13458634,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917086C,AGAP013022,14833663,14836326,0,0
X,EOG09170823,AGAP000809,14838408,14839157,0,0
X,EOG091705M1,AGAP000812,14888685,14897240,0,0
X,EOG091708ON,AGAP000813,14912392,14913076,0,0
X,EOG091704HO,AGAP000814,14915762,14918629,0,0
X,EOG091701K3,AGAP000815,14937399,14948907,0,0
X,EOG0917077A,AGAP000816,15007941,15008906,0,0
X,EOG091706IG,AGAP012997,15160656,15161447,0,0
X,EOG091703DM,AGAP000818,15240763,15242715,0,0
X,EOG09170564,AGAP000819,15252295,15254168,0,0
X,EOG091708T9,AGAP000820,15282116,15283170,0,0
X,EOG0917063O,AGAP000821,15317423,15318403,0,0
X,EOG091708AZ,AGAP000822,15319714,15320834,0,0
X,EOG091707D5,AGAP000823,15327701,15332442,0,0
X,EOG091704KT,AGAP000824,15336624,15339248,0,0
X,EOG091703L2,AGAP000825,15343949,15345449,0,0
X,EOG091701W9,AGAP000826,15348743,15352888,0,0
X,EOG0917004Y,AGAP000829,15355950,15364183,0.827,0
X,EOG091705WI,AGAP000830,15367594,15371044,0,0
X,EOG091705VD,AGAP000831,15375455,15376480,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG09170905,AGAP013093,18805653,18806271,0,0
X,EOG09170352,AGAP000981,18819603,18821904,0,0
X,EOG091703RJ,AGAP000982,18825043,18829953,0.928,0
X,EOG09170110,AGAP000983,18833751,18836996,0,0
X,EOG091704J2,AGAP000985,18919009,18924434,0,0
X,EOG091707AN,AGAP000986,18926157,18929877,0,0
X,EOG091701WD,AGAP000987,18933932,18935100,0,0
X,EOG091706XJ,AGAP000989,18943236,18946249,0,0
X,EOG091700XL,AGAP000990,18948973,18955677,0.73,0
X,EOG091704U0,AGAP000991,18974211,18975512,0,0
X,EOG09170676,AGAP000992,18978097,18979392,0,0
X,EOG091703CX,AGAP000994,18982957,18984743,0,0
X,EOG091709DY,AGAP000995,18984837,18985474,0,0
X,EOG091702JN,AGAP000998,19000322,19100363,0,0
X,EOG091700XZ,AGAP001004,19057427,19061021,0,0
X,EOG091708JH,AGAP013024,19090444,19091082,0,0
X,EOG091701J0,AGAP001005,19092108,19095128,0.84,0
X,EOG09170ABO,AGAP013460,19098233,19098574,0,0
X,EOG09170AWF,AGAP001006,19098866,19099144,0,0
X,EOG091705FR,AGAP013251,19106661,19107527,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG0917081C,AGAP001007,19110768,19111448,0,0
X,EOG091700P4,AGAP001008,19111845,19113372,0,0
X,EOG091704OW,AGAP001009,19113598,19115112,0,0
X,EOG091704UH,AGAP013526,19115743,19117278,0,0
X,EOG091701BI,AGAP001010,19263984,19269266,0,0
X,EOG091700TH,AGAP001011,19351531,19355398,0,0
X,EOG091705YY,AGAP001012,19361656,19362964,0,0
X,EOG0917003H,AGAP001015,19495565,19526057,0,0
X,EOG091703B7,AGAP001018,19571836,19573861,0,0
X,EOG091701DE,AGAP001019,19576761,19580329,0,0
X,EOG091700YB,AGAP001021,19597324,19604130,0,0
X,EOG0917035S,AGAP001022,19629896,19640578,0,0
X,EOG091708Z5,AGAP001023,19655029,19658201,0,0
X,EOG091708TH,AGAP001024,19665565,19666071,0,0
X,EOG091703PR,AGAP001025,19714907,19718133,0,0
X,EOG091704DW,AGAP001026,19721522,19722826,0.829,0
X,EOG091703I5,AGAP001027,19726928,19731226,0,0
X,EOG091701BU,AGAP001029,19765604,19769651,0,0
X,EOG091706N5,AGAP001030,19774123,19775729,0.26,0
X,EOG0917082J,AGAP001031,19776387,19778243,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
X,EOG091704RR,AGAP001032,19781725,19784796,0,0
X,EOG0917054Q,AGAP001033,19814213,19815408,0.272,0
X,EOG091704WP,AGAP001034,19832786,19834953,0,0
X,EOG091700A7,AGAP001035,19923244,19929520,0,0
X,EOG091705EJ,AGAP001036,19936179,19937258,0,0
X,EOG091702A6,AGAP001037,19938858,19940940,0,0
X,EOG091703JX,AGAP001038,19963919,19965530,0,0
X,EOG091702MF,AGAP001039,20009873,20017250,0,0
X,EOG091709IG,AGAP001040,20052172,20053063,0,0
X,EOG091705U9,AGAP001041,20061693,20062847,0.355,0
X,EOG09170729,AGAP001042,20063196,20064072,0.269,0
X,EOG091701TA,AGAP001043,20109548,20157977,0,0
X,EOG09170690,AGAP001044,20161578,20162647,0.305,0
X,EOG09170561,AGAP001045,20172821,20174164,0.283,0
X,EOG091708A6,AGAP013126,20358718,20359218,0,0
X,EOG0917023T,AGAP001046,20392368,20415666,0,0
X,EOG091705EG,AGAP001047,20424453,20427491,0,0
X,EOG0917046B,AGAP001048,20604953,20748760,0,0
X,EOG091701I1,AGAP001050,20944446,20955989,0,0
X,EOG091704H9,AGAP001051,20951188,20953302,0,0
