ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917040P,AGAP006414,31609254,31611034,0,0
2L,EOG091701IA,AGAP006418,31686060,31687021,0,0
2L,EOG091706U2,AGAP006419,31688799,31689725,0,0
2L,EOG091706RB,AGAP006420,31691081,31692039,0,0
2L,EOG091706SX,AGAP006421,31693764,31694704,0,0
2L,EOG091702TV,AGAP006422,31705215,31707175,0,0
2L,EOG091702TJ,AGAP006426,31721567,31727622,0,0
2L,EOG091700J4,AGAP006427,31736738,31742474,0,0
2L,EOG09170198,AGAP006428,31758315,31761734,0,0
2L,EOG091707BI,AGAP006430,31772242,31780811,0,0
2L,EOG091703U4,AGAP006431,31784917,31796836,0,0
2L,EOG091708PN,AGAP006432,31789063,31790296,0,0
2L,EOG0917072L,AGAP006433,31791914,31792798,0,0
2L,EOG091705IL,AGAP006434,31793430,31795063,0,0
2L,EOG0917007I,AGAP006436,31840397,31873650,0.885,0
2L,EOG09170951,AGAP006437,31880945,31882128,0,0
2L,EOG0917046J,AGAP006438,31884472,31886296,0,0
2L,EOG091709DD,AGAP006439,31894276,32017610,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917018T,AGAP006440,31954985,31960962,0,0
2L,EOG091706Z1,AGAP006441,32022399,32035861,0,0
2L,EOG09170AKL,AGAP006442,32055183,32055653,0,0
2L,EOG091701UP,AGAP006444,32136935,32185811,0.461,0
2L,EOG091704FM,AGAP006445,32192016,32193764,0,0
2L,EOG0917097M,AGAP006447,32199285,32199899,0,0
2L,EOG091705GZ,AGAP006448,32203718,32253119,0,0
2L,EOG091708A2,AGAP006449,32254672,32255304,0,0
2L,EOG091704SZ,AGAP006450,32255763,32257210,0,0
2L,EOG091701CZ,AGAP006451,32258595,32262542,0.631,0
2L,EOG0917008C,AGAP006452,32266716,32296522,0,0
2L,EOG091703M1,AGAP006453,32301690,32303718,0,0
2L,EOG091705SY,AGAP006454,32305863,32335015,0,0
2L,EOG091706TL,AGAP006456,32355007,32355982,0,0
2L,EOG0917045L,AGAP006457,32356510,32358156,0,0
2L,EOG0917023P,AGAP006458,32360184,32362091,0,0
2L,EOG0917095R,AGAP006459,32371317,32374323,0,0
2L,EOG091704GC,AGAP006460,32415936,32423429,0.78,0
2L,EOG091700UM,AGAP006461,32459735,32467065,0.354,0
2L,EOG091705OE,AGAP006462,32470894,32473115,0,0
2L,EOG09170724,AGAP006463,32501415,32506238,0,0
2L,EOG091703JK,AGAP006465,32511427,32515170,0,0
2L,EOG0917066Y,AGAP006466,32525558,32529548,0,0
2L,EOG09170BLD,AGAP006467,32532400,32533296,0,0
2L,EOG091701RY,AGAP006468,32537499,32541408,0.277,0
2L,EOG091707AA,AGAP006469,32607421,32608491,0,0
2L,EOG091708C2,AGAP006470,32608809,32609453,0,0
2L,EOG09170B85,AGAP013092,32610405,32610635,0,0
2L,EOG09170697,AGAP006471,32611320,32612771,0,0
2L,EOG0917009T,AGAP006472,32615969,32626008,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701XS,AGAP006473,32631890,32635534,0,1.66114180281796e-15
2L,EOG091701T5,AGAP006474,32663309,32674672,0,1.66114180281796e-15
2L,EOG0917002E,AGAP006475,32681090,32695241,0,1.66114180281796e-15
2L,EOG0917008O,AGAP006479,32830309,32839433,0.654,1.66114180281796e-15
2L,EOG09170288,AGAP006481,32854603,32857368,0,1.66114180281796e-15
2L,EOG091707VH,AGAP006482,32865243,32866086,0,1.66114180281796e-15
2L,EOG09170204,AGAP006483,32872416,32874112,0,1.66114180281796e-15
2L,EOG091702Z5,AGAP006485,32881924,32882860,0,1.66114180281796e-15
2L,EOG091706NB,AGAP006488,32887074,32887924,0,1.66114180281796e-15
2L,EOG091706R1,AGAP006489,32888376,32889285,0,1.66114180281796e-15
2L,EOG09170134,AGAP006490,32903728,32908683,0,1.66114180281796e-15
2L,EOG091705Q0,AGAP006496,33023291,33036316,0,1.66114180281796e-15
2L,EOG0917057T,AGAP006497,33052163,33062575,0,1.66114180281796e-15
2L,EOG091709BE,AGAP006498,33076308,33076847,0,1.66114180281796e-15
2L,EOG091705G7,AGAP006500,33086714,33099785,0,1.66114180281796e-15
2L,EOG09170A13,AGAP006504,33166290,33166811,0,1.66114180281796e-15
2L,EOG09170BZU,AGAP006506,33171936,33172280,0,1.66114180281796e-15
2L,EOG091705PP,AGAP006508,33177521,33202462,0,1.66114180281796e-15
2L,EOG0917052T,AGAP006509,33205401,33206607,0,1.66114180281796e-15
2L,EOG091702RB,AGAP006510,33212685,33215990,0,1.66114180281796e-15
2L,EOG091703U6,AGAP006511,33289112,33291140,0.719,1.66114180281796e-15
2L,EOG0917005N,AGAP006513,33297395,33314570,0,1.66114180281796e-15
2L,EOG0917016Y,AGAP006514,33491169,33508244,0,1.66114180281796e-15
2L,EOG091707SC,AGAP006520,33786625,33820844,0,1.66114180281796e-15
2L,EOG091708PI,AGAP006522,33834351,33835395,0,1.66114180281796e-15
2L,EOG091701Y8,AGAP006523,33835733,33837010,0,1.66114180281796e-15
2L,EOG091705E4,AGAP006524,33840297,33841604,0,1.66114180281796e-15
2L,EOG091707QA,AGAP006525,33843664,33844880,0,1.66114180281796e-15
2L,EOG091704RF,AGAP006527,33885552,33887031,0,1.66114180281796e-15
2L,EOG0917009S,AGAP006528,33910602,33920821,0,1.66114180281796e-15
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091706B3,AGAP006577,34225627,34227782,0,0
2L,EOG091702V9,AGAP006580,34263583,34265334,0,0
2L,EOG0917073W,AGAP006581,34265814,34267596,0.839,0
2L,EOG091700KH,AGAP006590,34288135,34391778,0.734,0
2L,EOG091708JO,AGAP006591,34412588,34417188,0,0
2L,EOG091701DK,AGAP006592,34429460,34434437,0.572,0
2L,EOG091706WB,AGAP006593,34512809,34518032,0,0
2L,EOG091703NF,AGAP006594,34528609,34533158,0,0
2L,EOG091703X1,AGAP006595,34538201,34539824,0,0
2L,EOG091704BG,AGAP006596,34540786,34542564,0,0
2L,EOG091709ZR,AGAP006597,34600357,34600837,0,0
2L,EOG091700SK,AGAP006599,34634213,34639256,0,0
2L,EOG09170BBL,AGAP006600,34640051,34640623,0,0
2L,EOG091701PS,AGAP006601,34660625,34666964,0.588,0
2L,EOG091707TR,AGAP006602,34669785,34670724,0.621,0
2L,EOG09170B42,AGAP006603,34671991,34672717,0,0
2L,EOG09170AZJ,AGAP006604,34672871,34673339,0,0
2L,EOG0917037P,AGAP006605,34680128,34685002,0,0
2L,EOG091705I1,AGAP006607,34692112,34693380,0,0
2L,EOG091703JA,AGAP006609,34709044,34723731,0.286,0
2L,EOG09170563,AGAP006610,34728518,34730817,0,0
2L,EOG09170BEO,AGAP006612,34733966,34734398,0,0
2L,EOG091709FZ,AGAP006613,34735064,34736543,0,0
2L,EOG091709UH,AGAP006614,34739065,34739553,0,0
2L,EOG091700XR,AGAP006616,34743559,34746612,0,0
2L,EOG091703EJ,AGAP006617,34748279,34749814,0.411,0
2L,EOG091704JG,AGAP006618,34750321,34751795,0.368,0
2L,EOG091709AO,AGAP006619,34751955,34752686,0,0
2L,EOG091701QV,AGAP006621,34755963,34759751,0,0
2L,EOG091709F9,AGAP006622,34763666,34764118,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091701JS,AGAP006623,34764280,34767193,0,0
2L,EOG091701AN,AGAP006624,34768062,34771115,0,0
2L,EOG0917062D,AGAP006625,34771402,34772544,0,0
2L,EOG091702FH,AGAP006626,34774084,34777054,0,0
2L,EOG09170487,AGAP006627,34778776,34780546,0,0
2L,EOG091703QF,AGAP006629,34788919,34791209,0,0
2L,EOG09170BHQ,AGAP006630,34792931,34793369,0,0
2L,EOG091700OH,AGAP006631,34803042,34809497,0,0
2L,EOG0917035W,AGAP006633,34865665,34877566,0,0
2L,EOG091707R3,AGAP006635,35252796,35257181,0,0
2L,EOG0917022F,AGAP006636,35355254,35400052,0.816,0
2L,EOG091702AR,AGAP006637,35402415,35404968,0,0
2L,EOG091700G1,AGAP006638,35406803,35410147,0,0
2L,EOG09170AIA,AGAP006641,35494255,35495042,0,0
2L,EOG091702Z0,AGAP006642,35530156,35538434,0,0
2L,EOG0917035H,AGAP006644,35564225,35566342,0,0
2L,EOG091700E1,AGAP006645,35647060,35651170,0,0
2L,EOG091703TR,AGAP006646,35654066,35655665,0,0
2L,EOG09170647,AGAP006647,35660795,35663299,0,0
2L,EOG091701O9,AGAP006648,35664132,35666441,0,0
2L,EOG091704LY,AGAP006649,35666831,35668902,0,0
2L,EOG091708XN,AGAP006650,35671342,35672052,0,0
2L,EOG091707LE,AGAP006651,35672176,35672964,0,0
2L,EOG091700Z7,AGAP006652,35683643,35693306,0,0
2L,EOG0917057A,AGAP006653,35704059,35709218,0,0
2L,EOG091704CB,AGAP006654,35731527,35734619,0.306,0
2L,EOG091701A1,AGAP006655,35757396,35762847,0,0
2L,EOG09170A8Z,AGAP006656,35819221,36184842,0,0
2L,EOG091705RX,AGAP006657,36418990,36420535,0,0
2L,EOG091705WJ,AGAP006658,36421148,36422287,0.714,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091703E4,AGAP006659,36422878,36424989,0.285,0
2L,EOG0917033C,AGAP006661,36430483,36432498,0,0
2L,EOG091705QJ,AGAP006662,36432686,36433775,0,0
2L,EOG0917010B,AGAP006663,36434485,36436479,0.653,0
2L,EOG09170BNO,AGAP006664,36438364,36438618,0,0
2L,EOG0917031T,AGAP006666,36460340,36461765,0.828,0
2L,EOG0917087R,AGAP006668,36514896,36515978,0,0
2L,EOG09170557,AGAP006670,36631464,36633004,0,0
2L,EOG091708PZ,AGAP006671,36633812,36634573,0,0
2L,EOG0917064N,AGAP006672,36635089,36636072,0,0
2L,EOG091706CC,AGAP006673,36639059,36639982,0,0
2L,EOG091705Y4,AGAP006674,36643320,36644240,0,0
2L,EOG091706ZL,AGAP006676,36651950,36652837,0,0
2L,EOG091706TT,AGAP006677,36653149,36654063,0,0
2L,EOG091702PJ,AGAP006678,36659585,36664749,0.385,0
2L,EOG091702RN,AGAP006680,36667309,36670131,0,0
2L,EOG09170BLP,AGAP006681,36675239,36676456,0,0
2L,EOG091701TI,AGAP006682,36677216,36679708,0,0
2L,EOG091709XJ,AGAP006683,36680634,36681035,0,0
2L,EOG0917079V,AGAP006684,36681148,36682028,0,0
2L,EOG0917003E,AGAP006686,36690201,36701588,0,0
2L,EOG091707LW,AGAP006688,36704634,36705590,0,0
2L,EOG091705UT,AGAP006689,36713114,36714285,0.658,0
2L,EOG091705S2,AGAP006691,36737099,36738805,0,0
2L,EOG091709F3,AGAP006698,36890395,36893271,0,0
2L,EOG091706NC,AGAP006699,36906556,36908354,0,0
2L,EOG091705UP,AGAP006701,37015598,37017191,0,0
2L,EOG091703X8,AGAP006703,37089802,37091803,0.334,0
2L,EOG091703FF,AGAP006704,37092454,37094562,0.706,0
2L,EOG091702IR,AGAP006705,37095121,37105113,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091709X1,AGAP006706,37112734,37113147,0,1.89867926662461e-08
2L,EOG091706KU,AGAP006707,37114762,37115657,0,1.89867926662461e-08
2L,EOG091701TP,AGAP006709,37118554,37119465,0,1.89867926662461e-08
2L,EOG09170A0U,AGAP006712,37130783,37131666,0,1.89867926662461e-08
2L,EOG091704OJ,AGAP006713,37136298,37137714,0,1.89867926662461e-08
2L,EOG091702HB,AGAP006714,37138749,37140644,0,1.89867926662461e-08
2L,EOG091703JU,AGAP006715,37143407,37145059,0,1.89867926662461e-08
2L,EOG091704ST,AGAP006716,37148677,37150060,0,1.89867926662461e-08
2L,EOG091701HZ,AGAP006717,37150360,37152373,0,1.89867926662461e-08
2L,EOG091705QH,AGAP006719,37160462,37161502,0,1.89867926662461e-08
2L,EOG091704IN,AGAP006720,37162048,37166329,0,1.89867926662461e-08
2L,EOG091704XD,AGAP006721,37184049,37235092,0,1.89867926662461e-08
2L,EOG091702G2,AGAP006723,37282290,37285153,0,1.89867926662461e-08
2L,EOG091702B0,AGAP006724,37285966,37288141,0,1.89867926662461e-08
2L,EOG091702VD,AGAP006725,37288762,37290931,0,1.89867926662461e-08
2L,EOG091702QO,AGAP006726,37291102,37292915,0,1.89867926662461e-08
2L,EOG091702N7,AGAP006727,37293044,37294862,0,1.89867926662461e-08
2L,EOG0917027C,AGAP006730,37303003,37305734,0,1.89867926662461e-08
2L,EOG091705I7,AGAP006731,37315119,37386224,0,1.89867926662461e-08
2L,EOG09170AAY,AGAP006733,37415493,37418989,0,1.89867926662461e-08
2L,EOG091706QT,AGAP006734,37420411,37421343,0,1.89867926662461e-08
2L,EOG09170087,AGAP006735,37426576,37433139,0.569,1.89867926662461e-08
2L,EOG091703L6,AGAP006736,37440809,37444142,0,1.89867926662461e-08
2L,EOG09170A2Z,AGAP006738,37626060,37631679,0,1.89867926662461e-08
2L,EOG091703AL,AGAP006739,37639100,37642539,0,1.89867926662461e-08
2L,EOG091705IK,AGAP006740,37646002,37648019,0.729,1.89867926662461e-08
2L,EOG09170A8I,AGAP028400,37654105,37655967,0,1.89867926662461e-08
2L,EOG091704VV,AGAP006743,37702669,37703744,0,1.89867926662461e-08
2L,EOG091709A7,AGAP006744,37704141,37704631,0,1.89867926662461e-08
2L,EOG091705X2,AGAP006745,37707318,37709746,0,1.89867926662461e-08
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091705JN,AGAP006746,37727355,37732338,0,0
2L,EOG09170148,AGAP006747,37733303,37743853,0.278,0
2L,EOG0917090Q,AGAP006748,37747064,37748204,0,0
2L,EOG09170875,AGAP006749,37749024,37750518,0,0
2L,EOG0917016F,AGAP006750,37752410,37754544,0.266,0
2L,EOG09170C2A,AGAP006754,37775736,37871879,0,0
2L,EOG0917096Q,AGAP006755,37874306,37879625,0,0
2L,EOG0917010X,AGAP006756,37882266,37885355,0.296,0
2L,EOG091701YX,AGAP006757,37909533,37914319,0,0
2L,EOG091702F2,AGAP006758,37916432,37920542,0.437,0
2L,EOG091707U9,AGAP006759,37922005,37922885,0,0
2L,EOG091701NE,AGAP006761,37924202,37926465,0,0
2L,EOG0917014C,AGAP006762,37976271,38011941,0,0
2L,EOG091709SY,AGAP006763,38017031,38017624,0,0
2L,EOG091705EV,AGAP006764,38018864,38019234,0,0
2L,EOG091709H5,AGAP006765,38021560,38023839,0.326,0
2L,EOG091708VL,AGAP006766,38038846,38039570,0,0
2L,EOG091704YM,AGAP006767,38041826,38044718,0.547,0
2L,EOG091702P4,AGAP006768,38046156,38048972,0,0
2L,EOG091709ET,AGAP006769,38068760,38069463,0,0
2L,EOG09170426,AGAP006770,38072599,38073803,0,0
2L,EOG091704R8,AGAP006771,38076490,38091167,0.785,0
2L,EOG0917039E,AGAP006772,38106663,38109297,0,0
2L,EOG0917069B,AGAP006773,38111585,38112858,0.482,0
2L,EOG091703GC,AGAP006775,38126877,38128644,0.531,0
2L,EOG0917004V,AGAP006776,38134186,38148003,0,0
2L,EOG09170574,AGAP006777,38163055,38165514,0,0
2L,EOG0917037R,AGAP006778,38166762,38168649,0.442,0
2L,EOG091706FG,AGAP006779,38170699,38171726,0,0
2L,EOG0917048Z,AGAP006780,38172694,38174267,0.281,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091702OS,AGAP006781,38174631,38176810,0,0
2L,EOG091706EJ,AGAP006782,38179028,38184068,0,0
2L,EOG091704Y5,AGAP006784,38188032,38189509,0,0
2L,EOG091704SS,AGAP006785,38190410,38191677,0,0
2L,EOG091703MZ,AGAP006786,38213127,38215035,0,0
2L,EOG091707SG,AGAP006788,38278596,38279264,0.351,0
2L,EOG0917077R,AGAP006789,38280639,38281549,0,0
2L,EOG0917067Y,AGAP006790,38321198,38323564,0,0
2L,EOG09170AR2,AGAP006792,38451528,38452160,0,0
2L,EOG091708RI,AGAP006793,38453475,38454166,0,0
2L,EOG09170A4B,AGAP006795,38568139,38568683,0,0
2L,EOG091702SW,AGAP006797,38575130,38577166,0.879,0
2L,EOG09170A1F,AGAP006798,38578768,38580035,0,0
2L,EOG091705RD,AGAP006802,38668428,38669600,0,0
2L,EOG091707E5,AGAP006804,38672820,38673641,0,0
2L,EOG091702YW,AGAP006805,38675850,38677618,0,0
2L,EOG091705ZM,AGAP006806,38678538,38679476,0,0
2L,EOG091705T5,AGAP006808,38681919,38683209,0,0
2L,EOG09170993,AGAP006809,38688410,38692401,0,0
2L,EOG09170892,AGAP006810,38696587,38697539,0,0
2L,EOG091700VF,AGAP006811,38698934,38704424,0,0
2L,EOG09170BSX,AGAP006813,38778616,38779055,0,0
2L,EOG091707DV,AGAP006814,38856915,38857997,0,0
2L,EOG091708D9,AGAP006815,38858727,38859760,0,0
2L,EOG091704M1,AGAP006818,38869288,38872182,0.494,0
2L,EOG0917041Z,AGAP006819,38882380,38884374,0,0
2L,EOG091702JP,AGAP006820,38888134,38890117,0,0
2L,EOG0917051T,AGAP006821,38891170,38893291,0,0
2L,EOG091709QI,AGAP006822,38907249,38907809,0,0
2L,EOG091701CC,AGAP006823,38915890,38951679,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG091709LV,AGAP006824,38955767,38958292,0.287,0
2L,EOG0917007L,AGAP006825,38996806,39030002,0.331,0
2L,EOG091700O1,AGAP006826,39032112,39036699,0.291,0
2L,EOG0917068P,AGAP006827,39037404,39038376,0,0
2L,EOG09170AV4,AGAP006828,39050740,39053041,0,0
2L,EOG09170BCI,AGAP006829,39074299,39076184,0.7,0
2L,EOG091707C3,AGAP006830,39087983,39093538,0,0
2L,EOG091708R7,AGAP006831,39111159,39111584,0.336,0
2L,EOG091709H6,AGAP006833,39116000,39116582,0,0
2L,EOG091708QJ,AGAP006834,39117022,39117839,0,0
2L,EOG091703AG,AGAP028401,39118477,39120447,0,0
2L,EOG0917086J,AGAP006835,39133532,39145382,0,0
2L,EOG091709IR,AGAP006836,39138827,39139374,0,0
2L,EOG09170B9L,AGAP006837,39151550,39152078,0,0
2L,EOG091709FG,AGAP006838,39161378,39162736,0,0
2L,EOG091705Q4,AGAP006839,39170858,39171972,0,0
2L,EOG09170B1N,AGAP006840,39174559,39175063,0,0
2L,EOG091709NK,AGAP006843,39181044,39181492,0,0
2L,EOG091709WU,AGAP006848,39189587,39190043,0.296,0
2L,EOG09170DSN,AGAP006849,39192165,39192554,0,0
2L,EOG09170AVY,AGAP006853,39200923,39201294,0,0
2L,EOG09170A3H,AGAP006858,39211329,39211784,0,0
2L,EOG09170B1Z,AGAP006864,39221641,39222116,0,0
2L,EOG0917074H,AGAP006866,39227012,39227651,0,0
2L,EOG0917057O,AGAP006867,39230479,39239664,0.653,0
2L,EOG091708LO,AGAP006868,39269362,39275406,0,0
2L,EOG0917080X,AGAP006870,39282567,39283388,0,0
2L,EOG091706R3,AGAP006871,39285236,39287220,0,0
2L,EOG091701VV,AGAP006872,39287864,39300071,0,0
2L,EOG091707I3,AGAP006873,39302116,39306607,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917069S,AGAP006874,39308977,39310512,0.592,0
2L,EOG091704FK,AGAP006875,39310745,39312218,0.275,0
2L,EOG091701AL,AGAP006877,39314564,39318160,0,0
2L,EOG09170AFA,AGAP006879,39319873,39320419,0,0
2L,EOG091703O1,AGAP006880,39321904,39337242,0.507,0
2L,EOG0917034P,AGAP006881,39325101,39327080,0.299,0
2L,EOG0917070A,AGAP006882,39334625,39335592,0,0
2L,EOG091700SP,AGAP006884,39348641,39353990,0,0
2L,EOG0917003A,AGAP006885,39355321,39363441,0,0
2L,EOG09170BCS,AGAP006887,39364952,39365620,0,0
2L,EOG091702LG,AGAP006888,39367809,39371332,0,0
2L,EOG091708LD,AGAP006890,39408675,39409984,0,0
2L,EOG091703IP,AGAP006891,39426797,39428212,0.369,0
2L,EOG091703VQ,AGAP006892,39472033,39475168,0.314,0
2L,EOG091706BY,AGAP006893,39550574,39551848,0.307,0
2L,EOG091705N7,AGAP006894,39556088,39557765,0.281,0
2L,EOG091709A8,AGAP006896,39560771,39561502,0.697,0
2L,EOG091705G6,AGAP006897,39569238,39571572,0,0
2L,EOG091700XF,AGAP006898,39574076,39578295,0.33,0
2L,EOG09170B2P,AGAP006899,39585663,39586049,0,0
2L,EOG091702WR,AGAP006900,39634589,39672322,0,0
2L,EOG091704HJ,AGAP006903,39810501,39811998,0,0
2L,EOG091703E0,AGAP006904,39821274,39836785,0,0
2L,EOG091707ZR,AGAP006905,39841388,39847803,0.331,0
2L,EOG0917016H,AGAP006906,39851960,39854636,0.824,0
2L,EOG091703ST,AGAP006908,39873667,39878129,0,0
2L,EOG091703K8,AGAP006911,39897086,39899652,0,0
2L,EOG091705FB,AGAP006913,39948848,39951539,0,0
2L,EOG091708SQ,AGAP006914,39966768,39967692,0,0
2L,EOG091706GQ,AGAP006915,39992013,39993168,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG0917059F,AGAP006952,40216224,40217337,0,0
2L,EOG091708KL,AGAP006953,40217412,40218034,0,0
2L,EOG09170155,AGAP006954,40219748,40224804,0.347,0
2L,EOG091708IR,AGAP006955,40233778,40235567,0,0
2L,EOG091702FZ,AGAP006956,40240418,40252213,0,0
2L,EOG091701NW,AGAP006960,40264635,40267199,0,0
2L,EOG0917036R,AGAP006962,40275166,40276845,0,0
2L,EOG091705CC,AGAP006963,40277494,40278838,0,0
2L,EOG091707P0,AGAP006964,40279733,40280542,0,0
2L,EOG0917009C,AGAP006965,40281223,40285900,0,0
2L,EOG091703M6,AGAP006966,40286914,40290516,0,0
2L,EOG0917068E,AGAP006967,40298219,40321888,0.746,0
2L,EOG09170118,AGAP006968,40404295,40407881,0.719,0
2L,EOG091704Z9,AGAP006969,40410402,40412361,0.298,0
2L,EOG09170C16,AGAP006971,40426352,40426837,0,0
2L,EOG09170C1Y,AGAP006972,40430122,40430639,0,0
2L,EOG09170B43,AGAP006975,40442431,40442879,0,0
2L,EOG09170BKB,AGAP006977,40449493,40449916,0.8,0
2L,EOG09170BRM,AGAP006978,40454358,40454747,0.506,0
2L,EOG09170BEJ,AGAP006979,40455588,40455971,0,0
2L,EOG09170C1Z,AGAP006986,40470393,40470890,0,0
2L,EOG091701Y0,AGAP006988,40480185,40482503,0,0
2L,EOG091700E8,AGAP006990,40485992,40495867,0.916,0
2L,EOG09170ASO,AGAP006991,40497066,40497432,0,0
2L,EOG0917012Q,AGAP006992,40500484,40506296,0,0
2L,EOG091700D7,AGAP006994,40513629,40518400,0,0
2L,EOG091702UV,AGAP006995,40522242,40531795,0,0
2L,EOG091703SD,AGAP006996,40536505,40538135,0,0
2L,EOG091700U2,AGAP006998,40542177,40545920,0.31,0
2L,EOG09170AB8,AGAP006999,40586110,40586773,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170ADL,AGAP007000,40588430,40588839,0,0
2L,EOG091705TQ,AGAP007001,40589553,40590701,0,0
2L,EOG091706VZ,AGAP007002,40591065,40591883,0,0
2L,EOG091707PM,AGAP007003,40592378,40593678,0,0
2L,EOG091709IX,AGAP007004,40603164,40603637,0,0
2L,EOG0917027V,AGAP007005,40607555,40728192,0,0
2L,EOG09170027,AGAP007006,40730812,40759895,0,0
2L,EOG0917049R,AGAP007008,40792494,40854969,0.521,0
2L,EOG091705TT,AGAP007012,40918279,40939517,0,0
2L,EOG091704T3,AGAP007014,40974686,40976342,0,0
2L,EOG091700SU,AGAP007015,40976837,40978478,0.589,0
2L,EOG091702SZ,AGAP007017,40981696,40983421,0,0
2L,EOG0917052R,AGAP007018,40987418,40991827,0,0
2L,EOG091700PQ,AGAP007019,40995292,40999290,0.893,0
2L,EOG091707PE,AGAP007020,40999562,41000233,0,0
2L,EOG0917074Z,AGAP007021,41004004,41004869,0,0
2L,EOG091701OZ,AGAP007022,41006604,41009476,0,0
2L,EOG0917022N,AGAP007023,41013267,41025094,0.272,0
2L,EOG091709ST,AGAP007024,41026040,41026432,0,0
2L,EOG09170709,AGAP007026,41028650,41029559,0,0
2L,EOG0917045B,AGAP007027,41033097,41036471,0,0
2L,EOG091703VE,AGAP007028,41047893,41049603,0.254,0
2L,EOG091704WR,AGAP007031,41165091,41222640,0,0
2L,EOG091700G9,AGAP007032,41245076,41251408,0.281,0
2L,EOG091702TR,AGAP007033,41257877,41260152,0,0
2L,EOG0917069D,AGAP007038,41287682,41308450,0.302,0
2L,EOG0917036J,AGAP007039,41292201,41293914,0.297,0
2L,EOG091709ZU,AGAP007040,41340737,41341351,0,0
2L,EOG091704RV,AGAP007041,41381834,41383025,0.305,0
2L,EOG09170912,AGAP007042,41386830,41387365,0,0
ctg,orthogroup,gene,start_gene,end_gene,value,adjust_p_value.j.
2L,EOG09170865,AGAP007162,43612502,43613226,0,0
2L,EOG091703HK,AGAP007163,43619548,43706887,0,0
2L,EOG091701XK,AGAP007164,43658099,43662415,0,0
2L,EOG091706YD,AGAP007165,43749731,43750558,0,0
2L,EOG091701KK,AGAP007166,43752791,43755383,0,0
2L,EOG09170BHZ,AGAP007167,43756937,43757374,0,0
2L,EOG091703O6,AGAP007168,43757885,43759532,0,0
2L,EOG091701PH,AGAP007169,43786072,43810960,0,0
2L,EOG091707FD,AGAP007170,43814152,43814883,0,0
2L,EOG0917088G,AGAP007172,43817840,43819793,0,0
2L,EOG0917088T,AGAP007173,43821855,43822693,0.696,0
2L,EOG0917020R,AGAP007174,43826438,43844461,0,0
2L,EOG091705YJ,AGAP007176,43851195,43853535,0,0
2L,EOG0917059K,AGAP007178,43909028,43910731,0.307,0
2L,EOG091700QU,AGAP007180,44029784,44052643,0,0
2L,EOG091700GJ,AGAP007181,44060524,44070813,0,0
2L,EOG091703V8,AGAP007182,44081860,44083237,0,0
2L,EOG0917009I,AGAP007186,44107541,44122327,0.858,0
2L,EOG09170BKU,AGAP007187,44166429,44166695,0.325,0
2L,EOG09170BWC,AGAP007193,44183630,44183887,0.432,0
2L,EOG0917061V,AGAP007197,44192386,44192868,0,0
2L,EOG091700XT,AGAP007198,44194242,44200750,0,0
2L,EOG09170BY8,AGAP007199,44247303,44247506,0,0
2L,EOG09170C08,AGAP007200,44248847,44249053,0,0
2L,EOG091709T5,AGAP007201,44269005,44269600,0.864,0
2L,EOG09170AD8,AGAP007202,44269904,44270705,0,0
2L,EOG0917017W,AGAP007204,44280294,44283632,0.703,0
2L,EOG091704NG,AGAP007205,44285004,44286158,0,0
2L,EOG091700E2,AGAP007203,44295910,44300484,0,0
2L,EOG091706XI,AGAP007210,44345089,44360321,0,0
